artifact,type,name,version,purl
image,file,/usr/include/glib-2.0/gobject/gtypeplugin.h,,
image,file,/usr/include/glib-2.0/gobject/gvalue.h,,
image,file,/usr/include/glib-2.0/gobject/gvaluearray.h,,
image,file,/usr/include/glib-2.0/gobject/gvaluecollector.h,,
image,file,/usr/include/glib-2.0/gobject/gvaluetypes.h,,
image,file,/usr/include/glob.h,,
image,file,/usr/include/gmpxx.h,,
image,file,/usr/include/gnu-versions.h,,
image,file,/usr/include/gnumake.h,,
image,file,/usr/include/gnutls/abstract.h,,
image,file,/usr/include/gnutls/compat.h,,
image,file,/usr/include/gnutls/crypto.h,,
image,file,/usr/include/gnutls/dane.h,,
image,file,/usr/include/gnutls/dtls.h,,
image,file,/usr/include/gnutls/gnutls.h,,
image,file,/usr/include/gnutls/gnutlsxx.h,,
image,file,/usr/include/gnutls/ocsp.h,,
image,file,/usr/include/gnutls/openpgp.h,,
image,file,/usr/include/gnutls/openssl.h,,
image,file,/usr/include/gnutls/pkcs11.h,,
image,file,/usr/include/gnutls/pkcs12.h,,
image,file,/usr/include/gnutls/pkcs7.h,,
image,file,/usr/include/gnutls/self-test.h,,
image,file,/usr/include/gnutls/socket.h,,
image,file,/usr/include/gnutls/system-keys.h,,
image,file,/usr/include/gnutls/tpm.h,,
image,file,/usr/include/gnutls/urls.h,,
image,file,/usr/include/gnutls/x509-ext.h,,
image,file,/usr/include/gnutls/x509.h,,
image,file,/usr/include/google/protobuf/any.h,,
image,file,/usr/include/google/protobuf/any.pb.h,,
image,file,/usr/include/google/protobuf/any.proto,,
image,file,/usr/include/google/protobuf/api.pb.h,,
image,file,/usr/include/google/protobuf/api.proto,,
image,file,/usr/include/google/protobuf/arena.h,,
image,file,/usr/include/google/protobuf/arena_impl.h,,
image,file,/usr/include/google/protobuf/arenastring.h,,
image,file,/usr/include/google/protobuf/arenaz_sampler.h,,
image,file,/usr/include/google/protobuf/descriptor.h,,
image,file,/usr/include/google/protobuf/descriptor.pb.h,,
image,file,/usr/include/google/protobuf/descriptor.proto,,
image,file,/usr/include/google/protobuf/descriptor_database.h,,
image,file,/usr/include/google/protobuf/duration.pb.h,,
image,file,/usr/include/google/protobuf/duration.proto,,
image,file,/usr/include/google/protobuf/dynamic_message.h,,
image,file,/usr/include/google/protobuf/empty.pb.h,,
image,file,/usr/include/google/protobuf/empty.proto,,
image,file,/usr/include/google/protobuf/endian.h,,
image,file,/usr/include/google/protobuf/explicitly_constructed.h,,
image,file,/usr/include/google/protobuf/extension_set.h,,
image,file,/usr/include/google/protobuf/extension_set_inl.h,,
image,file,/usr/include/google/protobuf/field_access_listener.h,,
image,file,/usr/include/google/protobuf/field_mask.pb.h,,
image,file,/usr/include/google/protobuf/field_mask.proto,,
image,file,/usr/include/google/protobuf/generated_enum_reflection.h,,
image,file,/usr/include/google/protobuf/generated_enum_util.h,,
image,file,/usr/include/google/protobuf/generated_message_bases.h,,
image,file,/usr/include/google/protobuf/generated_message_reflection.h,,
image,file,/usr/include/google/protobuf/generated_message_tctable_decl.h,,
image,file,/usr/include/google/protobuf/generated_message_tctable_impl.h,,
image,file,/usr/include/google/protobuf/generated_message_util.h,,
image,file,/usr/include/google/protobuf/has_bits.h,,
image,file,/usr/include/google/protobuf/implicit_weak_message.h,,
image,file,/usr/include/google/protobuf/inlined_string_field.h,,
image,file,/usr/include/google/protobuf/io/coded_stream.h,,
image,file,/usr/include/google/protobuf/io/gzip_stream.h,,
image,file,/usr/include/google/protobuf/io/io_win32.h,,
image,file,/usr/include/google/protobuf/io/printer.h,,
image,file,/usr/include/google/protobuf/io/strtod.h,,
image,file,/usr/include/google/protobuf/io/tokenizer.h,,
image,file,/usr/include/google/protobuf/io/zero_copy_stream.h,,
image,file,/usr/include/google/protobuf/io/zero_copy_stream_impl.h,,
image,file,/usr/include/google/protobuf/io/zero_copy_stream_impl_lite.h,,
image,file,/usr/include/google/protobuf/map.h,,
image,file,/usr/include/google/protobuf/map_entry.h,,
image,file,/usr/include/google/protobuf/map_entry_lite.h,,
image,file,/usr/include/google/protobuf/map_field.h,,
image,file,/usr/include/google/protobuf/map_field_inl.h,,
image,file,/usr/include/google/protobuf/map_field_lite.h,,
image,file,/usr/include/google/protobuf/map_type_handler.h,,
image,file,/usr/include/google/protobuf/message.h,,
image,file,/usr/include/google/protobuf/message_lite.h,,
image,file,/usr/include/google/protobuf/metadata.h,,
image,file,/usr/include/google/protobuf/metadata_lite.h,,
image,file,/usr/include/google/protobuf/parse_context.h,,
image,file,/usr/include/google/protobuf/port.h,,
image,file,/usr/include/google/protobuf/port_def.inc,,
image,file,/usr/include/google/protobuf/port_undef.inc,,
image,file,/usr/include/google/protobuf/reflection.h,,
image,file,/usr/include/google/protobuf/reflection_internal.h,,
image,file,/usr/include/google/protobuf/reflection_ops.h,,
image,file,/usr/include/google/protobuf/repeated_field.h,,
image,file,/usr/include/google/protobuf/repeated_ptr_field.h,,
image,file,/usr/include/google/protobuf/service.h,,
image,file,/usr/include/google/protobuf/source_context.pb.h,,
image,file,/usr/include/google/protobuf/source_context.proto,,
image,file,/usr/include/google/protobuf/struct.pb.h,,
image,file,/usr/include/google/protobuf/struct.proto,,
image,file,/usr/include/google/protobuf/stubs/bytestream.h,,
image,file,/usr/include/google/protobuf/stubs/callback.h,,
image,file,/usr/include/google/protobuf/stubs/casts.h,,
image,file,/usr/include/google/protobuf/stubs/common.h,,
image,file,/usr/include/google/protobuf/stubs/hash.h,,
image,file,/usr/include/google/protobuf/stubs/logging.h,,
image,file,/usr/include/google/protobuf/stubs/macros.h,,
image,file,/usr/include/google/protobuf/stubs/map_util.h,,
image,file,/usr/include/google/protobuf/stubs/mutex.h,,
image,file,/usr/include/google/protobuf/stubs/once.h,,
image,file,/usr/include/google/protobuf/stubs/platform_macros.h,,
image,file,/usr/include/google/protobuf/stubs/port.h,,
image,file,/usr/include/google/protobuf/stubs/status.h,,
image,file,/usr/include/google/protobuf/stubs/stl_util.h,,
image,file,/usr/include/google/protobuf/stubs/stringpiece.h,,
image,file,/usr/include/google/protobuf/stubs/strutil.h,,
image,file,/usr/include/google/protobuf/stubs/template_util.h,,
image,file,/usr/include/google/protobuf/text_format.h,,
image,file,/usr/include/google/protobuf/timestamp.pb.h,,
image,file,/usr/include/google/protobuf/timestamp.proto,,
image,file,/usr/include/google/protobuf/type.pb.h,,
image,file,/usr/include/google/protobuf/type.proto,,
image,file,/usr/include/google/protobuf/unknown_field_set.h,,
image,file,/usr/include/google/protobuf/util/delimited_message_util.h,,
image,file,/usr/include/google/protobuf/util/field_comparator.h,,
image,file,/usr/include/google/protobuf/util/field_mask_util.h,,
image,file,/usr/include/google/protobuf/util/json_util.h,,
image,file,/usr/include/google/protobuf/util/message_differencer.h,,
image,file,/usr/include/google/protobuf/util/time_util.h,,
image,file,/usr/include/google/protobuf/util/type_resolver.h,,
image,file,/usr/include/google/protobuf/util/type_resolver_util.h,,
image,file,/usr/include/google/protobuf/wire_format.h,,
image,file,/usr/include/google/protobuf/wire_format_lite.h,,
image,file,/usr/include/google/protobuf/wrappers.pb.h,,
image,file,/usr/include/google/protobuf/wrappers.proto,,
image,file,/usr/include/graphite2/Font.h,,
image,file,/usr/include/graphite2/Log.h,,
image,file,/usr/include/graphite2/Segment.h,,
image,file,/usr/include/graphite2/Types.h,,
image,file,/usr/include/grp.h,,
image,file,/usr/include/gshadow.h,,
image,file,/usr/include/harfbuzz/hb-aat-layout.h,,
image,file,/usr/include/harfbuzz/hb-aat.h,,
image,file,/usr/include/harfbuzz/hb-blob.h,,
image,file,/usr/include/harfbuzz/hb-buffer.h,,
image,file,/usr/include/harfbuzz/hb-cairo.h,,
image,file,/usr/include/harfbuzz/hb-common.h,,
image,file,/usr/include/harfbuzz/hb-cplusplus.hh,,
image,file,/usr/include/harfbuzz/hb-deprecated.h,,
image,file,/usr/include/harfbuzz/hb-draw.h,,
image,file,/usr/include/harfbuzz/hb-face.h,,
image,file,/usr/include/harfbuzz/hb-features.h,,
image,file,/usr/include/harfbuzz/hb-font.h,,
image,file,/usr/include/harfbuzz/hb-ft.h,,
image,file,/usr/include/harfbuzz/hb-glib.h,,
image,file,/usr/include/harfbuzz/hb-gobject-enums.h,,
image,file,/usr/include/harfbuzz/hb-gobject-structs.h,,
image,file,/usr/include/harfbuzz/hb-gobject.h,,
image,file,/usr/include/harfbuzz/hb-graphite2.h,,
image,file,/usr/include/harfbuzz/hb-icu.h,,
image,file,/usr/include/harfbuzz/hb-map.h,,
image,file,/usr/include/harfbuzz/hb-ot-color.h,,
image,file,/usr/include/harfbuzz/hb-ot-deprecated.h,,
image,file,/usr/include/harfbuzz/hb-ot-font.h,,
image,file,/usr/include/harfbuzz/hb-ot-layout.h,,
image,file,/usr/include/harfbuzz/hb-ot-math.h,,
image,file,/usr/include/harfbuzz/hb-ot-meta.h,,
image,file,/usr/include/harfbuzz/hb-ot-metrics.h,,
image,file,/usr/include/harfbuzz/hb-ot-name.h,,
image,file,/usr/include/harfbuzz/hb-ot-shape.h,,
image,file,/usr/include/harfbuzz/hb-ot-var.h,,
image,file,/usr/include/harfbuzz/hb-ot.h,,
image,file,/usr/include/harfbuzz/hb-paint.h,,
image,file,/usr/include/harfbuzz/hb-set.h,,
image,file,/usr/include/harfbuzz/hb-shape-plan.h,,
image,file,/usr/include/harfbuzz/hb-shape.h,,
image,file,/usr/include/harfbuzz/hb-style.h,,
image,file,/usr/include/harfbuzz/hb-subset-serialize.h,,
image,file,/usr/include/harfbuzz/hb-subset.h,,
image,file,/usr/include/harfbuzz/hb-unicode.h,,
image,file,/usr/include/harfbuzz/hb-version.h,,
image,file,/usr/include/harfbuzz/hb.h,,
image,file,/usr/include/iconv.h,,
image,file,/usr/include/idn2.h,,
image,file,/usr/include/ifaddrs.h,,
image,file,/usr/include/inttypes.h,,
image,file,/usr/include/jbig.h,,
image,file,/usr/include/jbig85.h,,
image,file,/usr/include/jbig_ar.h,,
image,file,/usr/include/jerror.h,,
image,file,/usr/include/jmorecfg.h,,
image,file,/usr/include/jpegint.h,,
image,file,/usr/include/jpeglib.h,,
image,file,/usr/include/langinfo.h,,
image,file,/usr/include/lastlog.h,,
image,file,/usr/include/lber.h,,
image,file,/usr/include/lber_types.h,,
image,file,/usr/include/ldap.h,,
image,file,/usr/include/ldap_cdefs.h,,
image,file,/usr/include/ldap_features.h,,
image,file,/usr/include/ldap_schema.h,,
image,file,/usr/include/ldap_utf8.h,,
image,file,/usr/include/ldif.h,,
image,file,/usr/include/libdeflate.h,,
image,file,/usr/include/libgen.h,,
image,file,/usr/include/libintl.h,,
image,file,/usr/include/libltdl/lt_dlloader.h,,
image,file,/usr/include/libltdl/lt_error.h,,
image,file,/usr/include/libltdl/lt_system.h,,
image,file,/usr/include/libmount/libmount.h,,
image,file,/usr/include/libpng16/png.h,,
image,file,/usr/include/libpng16/pngconf.h,,
image,file,/usr/include/libpng16/pnglibconf.h,,
image,file,/usr/include/libpsl.h,,
image,file,/usr/include/librsvg-2.0/librsvg/rsvg-cairo.h,,
image,file,/usr/include/librsvg-2.0/librsvg/rsvg-features.h,,
image,file,/usr/include/librsvg-2.0/librsvg/rsvg-pixbuf.h,,
image,file,/usr/include/librsvg-2.0/librsvg/rsvg-version.h,,
image,file,/usr/include/librsvg-2.0/librsvg/rsvg.h,,
image,file,/usr/include/librtmp/amf.h,,
image,file,/usr/include/librtmp/http.h,,
image,file,/usr/include/librtmp/log.h,,
image,file,/usr/include/librtmp/rtmp.h,,
image,file,/usr/include/libssh2.h,,
image,file,/usr/include/libssh2_publickey.h,,
image,file,/usr/include/libssh2_sftp.h,,
image,file,/usr/include/libtasn1.h,,
image,file,/usr/include/libxml2/libxml/DOCBparser.h,,
image,file,/usr/include/libxml2/libxml/HTMLparser.h,,
image,file,/usr/include/libxml2/libxml/HTMLtree.h,,
image,file,/usr/include/libxml2/libxml/SAX.h,,
image,file,/usr/include/libxml2/libxml/SAX2.h,,
image,file,/usr/include/libxml2/libxml/c14n.h,,
image,file,/usr/include/libxml2/libxml/catalog.h,,
image,file,/usr/include/libxml2/libxml/chvalid.h,,
image,file,/usr/include/libxml2/libxml/debugXML.h,,
image,file,/usr/include/libxml2/libxml/dict.h,,
image,file,/usr/include/libxml2/libxml/encoding.h,,
image,file,/usr/include/libxml2/libxml/entities.h,,
image,file,/usr/include/libxml2/libxml/globals.h,,
image,file,/usr/include/libxml2/libxml/hash.h,,
image,file,/usr/include/libxml2/libxml/list.h,,
image,file,/usr/include/libxml2/libxml/nanoftp.h,,
image,file,/usr/include/libxml2/libxml/nanohttp.h,,
image,file,/usr/include/libxml2/libxml/parser.h,,
image,file,/usr/include/libxml2/libxml/parserInternals.h,,
image,file,/usr/include/libxml2/libxml/pattern.h,,
image,file,/usr/include/libxml2/libxml/relaxng.h,,
image,file,/usr/include/libxml2/libxml/schemasInternals.h,,
image,file,/usr/include/libxml2/libxml/schematron.h,,
image,file,/usr/include/libxml2/libxml/threads.h,,
image,file,/usr/include/libxml2/libxml/tree.h,,
image,file,/usr/include/libxml2/libxml/uri.h,,
image,file,/usr/include/libxml2/libxml/valid.h,,
image,file,/usr/include/libxml2/libxml/xinclude.h,,
image,file,/usr/include/libxml2/libxml/xlink.h,,
image,file,/usr/include/libxml2/libxml/xmlIO.h,,
image,file,/usr/include/libxml2/libxml/xmlautomata.h,,
image,file,/usr/include/libxml2/libxml/xmlerror.h,,
image,file,/usr/include/libxml2/libxml/xmlexports.h,,
image,file,/usr/include/libxml2/libxml/xmlmemory.h,,
image,file,/usr/include/libxml2/libxml/xmlmodule.h,,
image,file,/usr/include/libxml2/libxml/xmlreader.h,,
image,file,/usr/include/libxml2/libxml/xmlregexp.h,,
image,file,/usr/include/libxml2/libxml/xmlsave.h,,
image,file,/usr/include/libxml2/libxml/xmlschemas.h,,
image,file,/usr/include/libxml2/libxml/xmlschemastypes.h,,
image,file,/usr/include/libxml2/libxml/xmlstring.h,,
image,file,/usr/include/libxml2/libxml/xmlunicode.h,,
image,file,/usr/include/libxml2/libxml/xmlversion.h,,
image,file,/usr/include/libxml2/libxml/xmlwriter.h,,
image,file,/usr/include/libxml2/libxml/xpath.h,,
image,file,/usr/include/libxml2/libxml/xpathInternals.h,,
image,file,/usr/include/libxml2/libxml/xpointer.h,,
image,file,/usr/include/limits.h,,
image,file,/usr/include/link.h,,
image,file,/usr/include/linux/a.out.h,,
image,file,/usr/include/linux/acct.h,,
image,file,/usr/include/linux/acrn.h,,
image,file,/usr/include/linux/adb.h,,
image,file,/usr/include/linux/adfs_fs.h,,
image,file,/usr/include/linux/affs_hardblocks.h,,
image,file,/usr/include/linux/agpgart.h,,
image,file,/usr/include/linux/aio_abi.h,,
image,file,/usr/include/linux/am437x-vpfe.h,,
image,file,/usr/include/linux/amt.h,,
image,file,/usr/include/linux/android/binder.h,,
image,file,/usr/include/linux/android/binderfs.h,,
image,file,/usr/include/linux/apm_bios.h,,
image,file,/usr/include/linux/arcfb.h,,
image,file,/usr/include/linux/arm_sdei.h,,
image,file,/usr/include/linux/aspeed-lpc-ctrl.h,,
image,file,/usr/include/linux/aspeed-p2a-ctrl.h,,
image,file,/usr/include/linux/aspeed-video.h,,
image,file,/usr/include/linux/atalk.h,,
image,file,/usr/include/linux/atm.h,,
image,file,/usr/include/linux/atm_eni.h,,
image,file,/usr/include/linux/atm_he.h,,
image,file,/usr/include/linux/atm_idt77105.h,,
image,file,/usr/include/linux/atm_nicstar.h,,
image,file,/usr/include/linux/atm_tcp.h,,
image,file,/usr/include/linux/atm_zatm.h,,
image,file,/usr/include/linux/atmapi.h,,
image,file,/usr/include/linux/atmarp.h,,
image,file,/usr/include/linux/atmbr2684.h,,
image,file,/usr/include/linux/atmclip.h,,
image,file,/usr/include/linux/atmdev.h,,
image,file,/usr/include/linux/atmioc.h,,
image,file,/usr/include/linux/atmlec.h,,
image,file,/usr/include/linux/atmmpc.h,,
image,file,/usr/include/linux/atmppp.h,,
image,file,/usr/include/linux/atmsap.h,,
image,file,/usr/include/linux/atmsvc.h,,
image,file,/usr/include/linux/audit.h,,
image,file,/usr/include/linux/auto_dev-ioctl.h,,
image,file,/usr/include/linux/auto_fs.h,,
image,file,/usr/include/linux/auto_fs4.h,,
image,file,/usr/include/linux/auxvec.h,,
image,file,/usr/include/linux/ax25.h,,
image,file,/usr/include/linux/batadv_packet.h,,
image,file,/usr/include/linux/batman_adv.h,,
image,file,/usr/include/linux/baycom.h,,
image,file,/usr/include/linux/bcm933xx_hcs.h,,
image,file,/usr/include/linux/bfs_fs.h,,
image,file,/usr/include/linux/binfmts.h,,
image,file,/usr/include/linux/bits.h,,
image,file,/usr/include/linux/blkdev.h,,
image,file,/usr/include/linux/blkpg.h,,
image,file,/usr/include/linux/blktrace_api.h,,
image,file,/usr/include/linux/blkzoned.h,,
image,file,/usr/include/linux/bpf.h,,
image,file,/usr/include/linux/bpf_common.h,,
image,file,/usr/include/linux/bpf_perf_event.h,,
image,file,/usr/include/linux/bpqether.h,,
image,file,/usr/include/linux/bsg.h,,
image,file,/usr/include/linux/bt-bmc.h,,
image,file,/usr/include/linux/btf.h,,
image,file,/usr/include/linux/btrfs.h,,
image,file,/usr/include/linux/btrfs_tree.h,,
image,file,/usr/include/linux/byteorder/big_endian.h,,
image,file,/usr/include/linux/byteorder/little_endian.h,,
image,file,/usr/include/linux/cachefiles.h,,
image,file,/usr/include/linux/caif/caif_socket.h,,
image,file,/usr/include/linux/caif/if_caif.h,,
image,file,/usr/include/linux/can.h,,
image,file,/usr/include/linux/can/bcm.h,,
image,file,/usr/include/linux/can/error.h,,
image,file,/usr/include/linux/can/gw.h,,
image,file,/usr/include/linux/can/isotp.h,,
image,file,/usr/include/linux/can/j1939.h,,
image,file,/usr/include/linux/can/netlink.h,,
image,file,/usr/include/linux/can/raw.h,,
image,file,/usr/include/linux/can/vxcan.h,,
image,file,/usr/include/linux/capability.h,,
image,file,/usr/include/linux/capi.h,,
image,file,/usr/include/linux/cciss_defs.h,,
image,file,/usr/include/linux/cciss_ioctl.h,,
image,file,/usr/include/linux/ccs.h,,
image,file,/usr/include/linux/cdrom.h,,
image,file,/usr/include/linux/cec-funcs.h,,
image,file,/usr/include/linux/cec.h,,
image,file,/usr/include/linux/cfm_bridge.h,,
image,file,/usr/include/linux/cgroupstats.h,,
image,file,/usr/include/linux/chio.h,,
image,file,/usr/include/linux/cifs/cifs_mount.h,,
image,file,/usr/include/linux/cifs/cifs_netlink.h,,
image,file,/usr/include/linux/close_range.h,,
image,file,/usr/include/linux/cn_proc.h,,
image,file,/usr/include/linux/coda.h,,
image,file,/usr/include/linux/coff.h,,
image,file,/usr/include/linux/comedi.h,,
image,file,/usr/include/linux/connector.h,,
image,file,/usr/include/linux/const.h,,
image,file,/usr/include/linux/coresight-stm.h,,
image,file,/usr/include/linux/counter.h,,
image,file,/usr/include/linux/cramfs_fs.h,,
image,file,/usr/include/linux/cryptouser.h,,
image,file,/usr/include/linux/cuda.h,,
image,file,/usr/include/linux/cxl_mem.h,,
image,file,/usr/include/linux/cyclades.h,,
image,file,/usr/include/linux/cycx_cfm.h,,
image,file,/usr/include/linux/dcbnl.h,,
image,file,/usr/include/linux/dccp.h,,
image,file,/usr/include/linux/devlink.h,,
image,file,/usr/include/linux/dlm.h,,
image,file,/usr/include/linux/dlm_device.h,,
image,file,/usr/include/linux/dlm_plock.h,,
image,file,/usr/include/linux/dlmconstants.h,,
image,file,/usr/include/linux/dm-ioctl.h,,
image,file,/usr/include/linux/dm-log-userspace.h,,
image,file,/usr/include/linux/dma-buf.h,,
image,file,/usr/include/linux/dma-heap.h,,
image,file,/usr/include/linux/dns_resolver.h,,
image,file,/usr/include/linux/dpll.h,,
image,file,/usr/include/linux/dqblk_xfs.h,,
image,file,/usr/include/linux/dvb/audio.h,,
image,file,/usr/include/linux/dvb/ca.h,,
